,name,date,rating,review,critic
384,Kersacov,"Mar 19, 2021",10,"<span>Is so magical, it's perfect, es un álbum lleno de sonidos maravillosos, definitivamente Lana lo dió todo. Cada una de las canciones te transportan a otro lugar</span>",Positive
385,vicenteausina,"Mar 19, 2021",10,<span>Lana is back and she’s cooler than ever. Chemtrails Over The Country Club album of the year.</span>,Positive
386,DemaKosharbekov,"Mar 19, 2021",10,"<span>Долгожданный альбом, и вот наконец-то он вышел, эмоции сверх положительные, ожидания оправданны. Великолепный голос Ланы, «White Dress» шедевр</span>",Positive
387,KaioLeonardo,"Mar 19, 2021",10,<span>Amei achei incrível maravilhoso perfeito divino  cheiroso delicioso authentico</span>,Positive
388,vegetalno,"Mar 19, 2021",10,"<span>i'm so amazed how she can release something better and better every album, this woman is phenomenal. Dance Till We Die and White Dress are my favs so far</span>",Positive
389,HelenaMay,"Mar 19, 2021",10,"<span>VERY beautiful and soulful album. I'm enjoying. Lana, thank you sooooo much!!!!!</span>",Positive
390,Greenapple1990,"Mar 19, 2021",10,"<span>Beautiful album, gorgeous melodies. Lyrically very introspective and insightful. A pleasure to listen to from start to finish.</span>",Positive
391,JhonyDelRey,"Mar 19, 2021",10,"<span>Este es el mejor álbum que Lana ah realizado. A lo largo de su carrera ah creado tantas obras maestras, pero con COTCC se ah lucido.</span>",Positive
392,Bismark,"Mar 20, 2021",10,"<span>The best álbum of the Life, thanks for the AOTY<br/>Chemtrails no tiene comparación un exelente álbum, se siente como un profundo suspiro de tranquilidad.</span>",Positive
393,callumswiftie,"Mar 20, 2021",9,"<span>I’m not a huge fan of Lana, but I think this album changed that for me. She takes you on a journey from White Dress through to For Free. I love this album so much. *mwah*</span>",Positive
394,arpitdelrey,"Mar 18, 2021",10,great album. jack antonoff always works like magic. love the joni mitchell's cover song for free. dance till we die is my favorite.,Positive
395,laiahr,"Mar 20, 2021",10,<span>amazing totally unique i love it lana made it again every song is beautiful</span>,Positive
396,dvmnz_,"Mar 19, 2021",10,"<span>Com certeza o NFR! foi preparatório para se escutar esse álbum, de longe o mais cru, sincero e simples álbum de sua carreira, e ao mesmo tempo prevejo que será o mais bem aclamado, de fato merece vingar sua última participação no Grammy.</span>",Positive
397,Gabriel0897,"Mar 19, 2021",10,"<span>Lana Del Rey's new album remains on the same line of perfection as her previous album. She brought an album full of strengths and some tracks with clean and beautiful vocals, delighted those who listen.<br/>Chemtrails over the country club takes you to another environment, a peace, a love.</span>",Positive
398,Perielyn,"Mar 20, 2021",10,"<span>I love her voice in this album so much! The production is amazing, Lana and Jack forever </span>",Positive
399,karconlee,"Mar 19, 2021",10,"<span>Lana did not disappoint with this album. It’s a stellar body of work! The songwriting is amazing, the vocals are great and the production is so good.</span>",Positive
400,Monsetherat,"Mar 19, 2021",10,"<span>Lana lo volvió a hacer. Tenía miedo que tuviera un sonido similar a NFR, pero no, esta fue una grata sorpresa.<br/>Mis felicitaciones a ella, a Jack Antonoff y a todos los colaboradores.</span>",Positive
401,rickdelrey,"Mar 19, 2021",10,"<span>ISSO É UMA OBRA PRIMA!<br/>Lana Del Rey com mais de uma década de carreira consegue ter uma versatilidade invejável, suas letras sempre maduras nos trazem boas lembranças, dos nossos amores passados, obrigado por ser a compositora do século Lana, te amo!</span>",Positive
402,daichislvt,"Mar 19, 2021",10,"<span>Best album of 2021 so far. There's no other way to put it. There's simply no reason to discuss the songs and spoil it to anybody, because its an experience everyone should have without any outside influence. Just magnificent. She keeps evolving with every single damn album she puts out.</span>",Positive
403,alejo_vargas74,"Mar 19, 2021",10,"<span>Lana vuelve a hacerlo de nuevo con un álbum bastante cargado de emociones, letras y melodías maravillosas.</span>",Positive
404,bramalho199,"Mar 19, 2021",10,<span>Amazing! Just perfect! I have no words to express how much I waited and wanted for this! AOTY ❤️</span>,Positive
405,Hannah802,"Mar 20, 2021",10,"<span>This album is a masterpiece. Lana has done it again! Time will tell as to whether it becomes my favorite album of hers, but I love the direction she’s going in.</span>",Positive
406,liedsoon,"Mar 19, 2021",10,"<span>The album is PERFECT, the songs are beautiful.<br/>Lana del Rey you are amazin, love you ❤️</span>",Positive
407,eduviel,"Mar 19, 2021",10,"<span>lana del rey siempre se a mantiene  excepcional a sus trabajos<br/>sus letras y sus estilos clásicos<br/>ella es de mis favoritas para ser  compositora del año 2021</span>",Positive
408,BrianE2,"Mar 19, 2021",10,"<span>Increíble álbum, toda una joya. Está al mismo nivel que NFR la verdad me encantó </span>",Positive
409,analub,"Mar 19, 2021",10,"<span>SIMPLESMENTE O MAIOR COMO PODE MEU DEUS O CANTO DE DEUS ESFA AQUI GALERA AMEM WHITE DRESS, TULSA, YOSEMITE ABENÇOE A VOS</span>",Positive
410,Lucass_gil,"Mar 19, 2021",10,<span>I just love the way Lana always finds the way of making every album sound different from the others and I love to see how happy she is on this record and to see her in a good place makes me so happy :)</span>,Positive
411,purrylegenddi,"Mar 19, 2021",10,"love this, lana del rey is the best artist of all time and chemtrails over the country club prove that",Positive
412,joshuat17,"Mar 20, 2021",9,<span>Lana del Rey is back and better than ever! The OG true Queen of Alternative </span>,Positive
413,davidd22,"Mar 19, 2021",10,"<span>you may not get this album the first time you hear it, but after several listens you'll realize it's a masterpiece, filled with song that take you to beautiful places</span>",Positive
414,Mobina1,"Mar 19, 2021",7,<span>I love how she writes her music and she never fails in it. Made my day awesome!</span>,Positive
415,Wellwell,"Mar 19, 2021",10,"<span>Once again Lana Del Rey delivers us a cohesive album, perfect and worthy of all acclaim.</span>",Positive
416,nfrforklore,"Mar 19, 2021",10,"<span>It’s a grower! It’s very folky, the vocals and the productions are beautiful! Amazing record - has 0 skips.</span>",Positive
417,Kkami,"Mar 19, 2021",10,<span>One of her best albums. Lana Del Rey is showing her more vulnerable side. She really out did herself especially vocally. The album is skipless.</span>,Positive
418,Skribbled,"Mar 20, 2021",10,"<span>With this album i fell in love with Lana's music, its really soft and calm but also with a strong message, deserves more.</span>",Positive
419,JahisberGomez,"Mar 19, 2021",10,"<span>Sus letras maravillosas, su sonido calmante, un album corto pero al grano nos presenta a Lana de una manera mas personal. Un álbum excepcional</span>",Positive
420,ricksons,"Mar 19, 2021",10,"<span>bringing the strong presence of instruments such as guitar and tambourine, lana managed to overcome transforming her 7th studio album into her best thought out and introduced work!<br/>IMPECTIBLE instrumental, melodies, vocals, transitions and compositions.</span>",Positive
421,vlad23up,"Mar 19, 2021",10,"<span>Lana siempre nos sorprende con sus trabajos, cada vez se supera a sí misma para traernos obras maestras.</span>",Positive
422,rntdlrey,"Mar 18, 2021",10,"<span>aoty 2022 love this, lana hwvwqbjdbsbsndndbnsiejebbdhrhejsjshjdehhdhd love love</span>",Positive
423,Samukelo,"Mar 19, 2021",9,"Well it's not as appeasing as NFR but cotcc is sonically Suttle and melodramatic at its best.... Songs like breaking up slowly, white dress, Yosemite, and for free remind us why we fell in love with Lana's artistry!",Positive
424,Amy777,"Mar 19, 2021",10,<span>A wonderful body of work.  Yosemite is my absolute favourite. I love her vocals on white dress.</span>,Positive
425,MinHoCastillo,"Mar 19, 2021",10,"<span>El álbum es completamente hermoso , tiene una vibra muy amorosa y amigable ! Sus vocales son hermosos y experimenta con su voz en algunas canciones ! Las letras poderosas , pistas hermosas y una guitarra de fondo que acompaña a casi todo chemtrails ! Excelente trabajo</span>",Positive
426,beatrixz7,"Mar 19, 2021",10,"<span>NOT A SINGLE SKIP ON CHEMTRAILS. This album is pure perfection, her voice in every songs are heavenly to my ears. I just love that Lana isn’t running after numbers #1s, she’s doing the type of music she wants to do.</span>",Positive
427,youthxpride,"Mar 19, 2021",10,"<span>this album is just equally as good as NFR or even better... Lana thank you for blessing us with this beautiful album, every song is so good</span>",Positive
428,IceCoffee89,"Mar 19, 2021",9,"<span>The second part of the album is the best version of lana del rey  till date, the sound is similar to NFR! but this feel more personal and the guest in the songs make an incredible job.</span>",Positive
429,diegotario,"Mar 19, 2021",10,"<span>A cada álbum, Lana nos surpreende mais e mais com suas melodias e emoções. EXCELENTE! EXCELENTE! EXCELENTE!</span>",Positive
430,Kaiqsz,"Mar 19, 2021",10,"<span>Simplesmente perfeito. Mais uma vez Lana surpreendeu o público e a critica com mais um album diferente, deixando a era totalmente singular. Mas ainda sim Del rey trouxe elementos de seus antigos discos deixando os fãs apaixonados, principalmente o NFR! e Lust for life.</span>",Positive
431,Renanarasil,"Mar 19, 2021",10,"<span>Lana Del Rey atingiu o ápice de sua carreira, com um álbum espetacular, ela quebrou tudo com seus vocais maravilhosos, e trouxe uma sonoridade linda e que quebrar corações com o Chemtrails Over The Country Club.</span>",Positive
432,Paulogabs,"Mar 19, 2021",10,"Ela conseguiu se superar ainda mais nesse novo álbum, uma obra prima com certeza!",Positive
433,normanfgabriel,"Mar 19, 2021",9,"Lana lançou mais um álbum muito intimista, evocando a pessoalidade dela que é tão única dessa vez em vocais arriscados, em uma produção folk, americana, country, criando uma atmosfera perfeita de pop alternativo. Eu, mesmo como fã, não dou 10 para esse álbum porque acredito que a primeira metade dele seja mais forte quando em comparação a segunda, não que seja um desprazer ouvir a segunda, só não é a mesma qualidade.",Positive
